sp|Q04603|DPB4_YEAST	0.09904320985211952	0.00044386153275202477
sp|P34250|SEG2_YEAST	0.010327497274496814	1.3486898158527323e-05
sp|P47083|MPP10_YEAST	0.09615667737956028	0.00022181283065950111
sp|P32331|YMC1_YEAST	0.07386793617019223	0.00096444824362477283
sp|P14904|AMPL_YEAST	0.4648504029624782	0.0065939710619436409
sp|Q08235|BRX1_YEAST	0.1703347891473462	0.00023207088186974619
sp|P39538|UBP12_YEAST	0.05120717143419854	0.00022176286513446672
sp|P06367|RS14A_YEAST	0.048113134154685655	0.0
sp|Q12044|RCN2_YEAST	0.28704778395592084	0.0058096438110041377
sp|P27614|CBPS_YEAST	0.24296664823857742	0.0013140442495339882
sp|P49723|RIR4_YEAST	0.6944434100251967	0.0014728364329137198
sp|P04801|SYTC_YEAST	0.4707198797574168	0.00025541733843784738
sp|P34247|UTP11_YEAST	0.05122841679301415	8.5520795169845762e-05
sp|Q12055|KAD6_YEAST	0.31866459375070494	0.012515175891067381
sp|P29468|PAP_YEAST	0.131595665278607	0.0
sp|Q03496|TR732_YEAST	0.03663910660186357	9.8768672273179088e-05
sp|P06839|RAD3_YEAST	0.040209603956129415	0.00013304515007391961
sp|P25638|TAH1_YEAST	0.22167734899679203	0.0
sp|P50874|ORC5_YEAST	0.03155926552923901	0.00012890539157210771
sp|P10363|PRI1_YEAST	0.06190815625253698	0.0
sp|P04806|HXKA_YEAST	0.47380403986020364	0.0027491536838927903
sp|P41832|BNI1_YEAST	0.0182082695856239	4.2290099874740758e-05
sp|P53305|RT27_YEAST	0.04440255242456925	0.0
sp|P39998|EDC3_YEAST	0.11698957658239235	0.00028221590973523766
sp|Q3E7Z5|YI002_YEAST	0.12883789168468907	0.0
sp|P53929|YNK8_YEAST	0.2819236007686366	0.0039622231092681761
sp|P52553|PFD6_YEAST	0.38055377289445375	0.0023934133913279801
sp|Q08421|ETT1_YEAST	0.1880463693500237	0.00043570151417785864
sp|Q03705|CG121_YEAST	0.1980704979921785	0.0031596816818062483
sp|P28274|URA7_YEAST	0.3267271352007474	0.00093705710255551522
sp|P53909|ADE_YEAST	0.2655157339849972	0.00033199416359599131
sp|P48363|PFD3_YEAST	0.13992681433127005	0.0016343212629436141
sp|P39965|SYPM_YEAST	0.025767014047351527	5.4092983322520648e-05
sp|Q06217|SMD2_YEAST	0.06420924406472417	0.0
sp|P15436|DPOD_YEAST	0.030754751330527297	6.4677636874305115e-05
sp|P43593|UBP6_YEAST	0.31824617532388344	0.0007358209495992884
sp|P53330|RT102_YEAST	0.2281964353486352	0.0026312769830474023
sp|Q03761|TAF12_YEAST	0.18523980330071765	9.5879469298821844e-05
sp|P43577|GNA1_YEAST	0.2843061913149723	0.004254548827364253
sp|Q12166|LEU9_YEAST	0.09995808433718241	7.552312004717011e-05
sp|P14907|NSP1_YEAST	0.3531449005797218	0.00092800422442571192
sp|P60010|ACT_YEAST	1.4012309584268001	0.0040418213066213031
sp|P25375|PRTD_YEAST	0.2410843057474846	0.0027025339368083501
sp|P53184|PNC1_YEAST	0.22712523985119004	0.0
sp|P00635|PPA5_YEAST	0.10787326341200305	0.00025969511612177311
sp|Q06211|MMS1_YEAST	0.00816953307817303	0.0
sp|P23301|IF5A1_YEAST	0.6716559609894338	0.011513254005156149
sp|P39523|YM11_YEAST	0.01097248653599281	0.0
sp|P31688|TPS2_YEAST	0.23753032069114854	0.00031832480749585814
sp|P35169|TOR1_YEAST	0.01597472832253392	1.7172618403563432e-05
sp|P22137|CLH_YEAST	0.45250232407506813	9.1428711602537061e-05
sp|Q00711|SDHA_YEAST	0.04888085866470434	0.00018493923435284403
