sp|Q04603|DPB4_YEAST	0.12883789168468907	0.0
sp|P47083|MPP10_YEAST	0.09615667737956028	0.00022181283065950111
sp|P32331|YMC1_YEAST	0.07386793617019223	0.00096444824362477283
sp|P14904|AMPL_YEAST	0.4837542068371907	0.00022817205847044673
sp|Q08235|BRX1_YEAST	0.18140978369858973	0.00071598101476078241
sp|P39538|UBP12_YEAST	0.05461227747754527	2.4638686256809199e-05
sp|P06367|RS14A_YEAST	0.048113134154685655	0.0
sp|P23595|PP2A2_YEAST	0.05553079367748174	0.00040941126602060343
sp|P27614|CBPS_YEAST	0.26208442917432345	0.00057436480041699869
sp|P34167|IF4B_YEAST	0.4374512768204289	0.0024306101023819572
sp|P04801|SYTC_YEAST	0.4993353423519424	0.00020063975378055077
sp|P34247|UTP11_YEAST	0.05122841679301415	8.5520795169845762e-05
sp|Q12055|KAD6_YEAST	0.2949911562987126	0.0092115652305242175
sp|P29468|PAP_YEAST	0.13783035960549808	0.00088058086268018949
sp|Q03496|TR732_YEAST	0.023392028979757562	4.1407152213294715e-05
sp|Q02100|SKO1_YEAST	0.024506178283717928	7.7133913350836011e-05
sp|Q12462|PEX11_YEAST	0.038468775134351096	0.0
sp|P06839|RAD3_YEAST	0.03200531289445071	3.2869697913010491e-05
sp|P25638|TAH1_YEAST	0.22167734899679203	0.0
sp|P50874|ORC5_YEAST	0.023531021899026117	0.0
sp|P39927|PTI1_YEAST	0.10903967353117361	0.00096818078521851848
sp|P10363|PRI1_YEAST	0.0835292581913305	0.00031374889017038481
sp|P04806|HXKA_YEAST	0.46363703795486627	0.0026123085882883298
sp|P41832|BNI1_YEAST	0.025976576138422153	0.0002337283296693635
sp|P36136|SHB17_YEAST	0.31974873878218707	0.0021494811516667052
sp|P39998|EDC3_YEAST	0.13775596325303932	0.00029280702574624034
sp|Q03104|MSC1_YEAST	0.0655803590079922	0.0
sp|Q3E7Z5|YI002_YEAST	0.3289999532313101	0.0059896441419199191
sp|P53929|YNK8_YEAST	0.23159890102895697	0.00052000873669091278
sp|P52553|PFD6_YEAST	0.38055377289445375	0.0023934133913279801
