sp|P06367|RS14A_YEAST	9.538006952460641e-05	8.858050661199839e-05	9.380412569643197e-05	9.466831823628758e-05	8.976817061835842e-05	9.123847988425535e-05
sp|P34250|SEG2_YEAST	3.076927452129462e-05	2.857575947223214e-05	4.556699901586153e-05	4.598679569666587e-05	1.4423695347319053e-05	1.4659940474868757e-05
sp|P47083|MPP10_YEAST	0.00014886777451586766	0.00019642177569544818	0.0002080048268131768	0.00014775688383578177	0.00019905534691762054	0.0002955009831517887
sp|P32331|YMC1_YEAST	0.00014554649701181441	6.63883475465502e-05	0.00021860654160422445	7.095097390046738e-05	0.0001369829445688367	0.00013922658272345247
sp|P14904|AMPL_YEAST	0.000937825939291451	0.0008709691367427505	0.0009848039399268707	0.0007496205371944607	0.0008241341227859788	0.0005587381767881782
sp|Q08235|BRX1_YEAST	0.0002949647922834008	0.00033343346224531516	0.0004178734673028135	0.00023091800204631482	0.00033790404992618453	0.00028215684263440126
sp|P39538|UBP12_YEAST	0.00010130599779061232	0.00011347004009117758	9.963214115818471e-05	8.00371267422696e-05	5.663610496953683e-05	9.690709272536924e-05
sp|Q04603|DPB4_YEAST	0.00025540982274779937	0.00023720187671748432	0.0002511897426427971	0.00025350388714410246	0.00015699706228193005	0.000244319427435566
sp|Q12044|RCN2_YEAST	0.00040994827686641633	0.000487621721180016	0.0005163769205592355	0.00029788846839340973	0.0004941596242595451	0.000865388258658117
sp|P27614|CBPS_YEAST	0.000461598243115062	0.0004821015252769175	0.0005684219476511773	0.00040238505700798146	0.0004885654150296672	0.0004415547422954658
sp|P34167|IF4B_YEAST	0.0009363181200072848	0.0006770210720920833	0.000920847542455937	0.0008245455533000114	0.0006860983915794629	0.0010004404418431044
sp|P04801|SYTC_YEAST	0.0010243459216030973	0.0009191970443949836	0.0009397752125161753	0.000982370068188935	0.000836086740675702	0.0008817401800269511
sp|P34247|UTP11_YEAST	0.00011451912274851458	0.00010635515323469157	7.437968104051149e-05	7.506492132173394e-05	7.117946943817296e-05	7.234531511304483e-05
sp|Q99247|YO087_YEAST	3.761504730683392e-05	0.00010680161089595486	1.8409852570687486e-05	5.62663452592945e-05	5.3353930601164165e-05	3.598172819704748e-05
sp|P29468|PAP_YEAST	0.00019260362072150012	0.0002747247370831434	0.0003258193105108924	0.00015806182544428587	0.0002784081737033419	0.0003169077946971446
sp|Q02100|SKO1_YEAST	3.627011313659657e-05	6.798518501111577e-05	3.567083006593303e-05	7.265755611645399e-05	0.0001403375487620087	3.469519370563373e-05
sp|Q12462|PEX11_YEAST	7.626097345985358e-05	7.082439441979291e-05	7.500093023432809e-05	7.569189391966205e-05	7.177398916971999e-05	7.294957245942829e-05
sp|P06839|RAD3_YEAST	7.14844094575995e-05	4.399708281239908e-05	7.03032883443848e-05	2.3371614628887025e-05	6.727846495317247e-05	6.838041623205641e-05
sp|P25638|TAH1_YEAST	0.000439455905977086	0.00040812747337159837	0.0004321948730775374	0.00020718072318475753	0.00019645679625641916	0.00042037386885279714
sp|P50874|ORC5_YEAST	4.664818753021455e-05	4.3322678464727836e-05	4.5877429827896035e-05	4.6300086425467464e-05	4.390353748032413e-05	4.462263175971421e-05
sp|P39927|PTI1_YEAST	0.0001410508564968168	0.000271311399011852	0.00021173898518107715	0.00028995763114440554	0.00013275181508024894	0.00013492615173468455
sp|P10363|PRI1_YEAST	0.0001653024142348206	0.0001938576047600199	0.00012069969194018454	0.00016406888392937773	0.0001555764783839852	7.74795173118043e-05
sp|P04806|HXKA_YEAST	0.0009577083724528534	0.0009466677182888405	0.000767422711585375	0.0009505616994495254	0.0009013594664952396	0.0009161227970428361
sp|P41832|BNI1_YEAST	1.794639355542202e-05	8.485760636559733e-05	4.442471372431844e-05	3.578619850293431e-05	2.5392969863869517e-05	8.740386917548861e-05
sp|P36136|SHB17_YEAST	0.0005038940544021257	0.0006490423351048449	0.0006873165565778544	0.0005950652948486646	0.0005642639893919961	0.0005735060466412428
sp|P39998|EDC3_YEAST	0.0002728340259048227	0.0002923230609237922	0.0002278432901264952	0.00027079806629184635	0.00021804025345871684	0.00026098703752606945
sp|P53929|YNK8_YEAST	0.0004271588063035614	0.000396707023330324	0.0005144135884653485	0.00033243280887633865	0.0003152256812238641	0.0004086107333592955
sp|Q04599|RM01_YEAST	0.00018114632416894397	0.0001682325589167949	5.766222222827353e-05	0.00017979456241993196	0.00017048817657541257	0.0001138289428681649
sp|P38746|YLF2_YEAST	4.571389235475343e-05	4.245498838670645e-05	4.495857180532021e-05	4.5372763207545474e-05	4.302421364320882e-05	4.372890551274104e-05
sp|Q08421|ETT1_YEAST	0.0003724219250884881	0.0003934445768435051	0.0003662684798535941	0.00047243227526841587	0.0003505096513348222	0.0003082940617755586
sp|Q03705|CG121_YEAST	0.00020407608874968813	0.000291487078348083	0.00042206952264620297	0.0003115199105339535	0.00029539526000693764	0.0003002335271220905
sp|P28274|URA7_YEAST	0.0007289901513954512	0.0007715217107130236	0.0007665210510568434	0.0007735828062733391	0.0007818660697710815	0.000697335969615279
sp|P53909|ADE_YEAST	0.0005519030315639517	0.0005859386138382204	0.000620491589911822	0.00032645633270069835	0.00044731482317819616	0.0004546413747249361
sp|P39965|SYPM_YEAST	6.139062726207496e-05	5.701414238013367e-05	6.0376283483299815e-05	6.093251417553321e-05	8.733541063382602e-05	5.872492585138695e-05
sp|P19358|METK2_YEAST	0.0002949647922834008	0.00033343346224531516	0.00035309613367710704	0.00029276368704241285	0.00033790404992618453	0.00028215684263440126
sp|P38698|PPX1_YEAST	0.00013751124023051868	0.00017221664590910842	0.00023057099045259113	0.00018405246102195125	0.00022065059353119028	0.00022426462075219526
sp|P53330|RT102_YEAST	0.0003289107516626959	0.0003054629877880142	0.00032347623193874756	0.0004468959435608001	0.00042376406444749544	0.0004307048790616219
sp|Q03761|TAF12_YEAST	0.00033976980553162406	0.0004726340273486224	0.0004158688198610722	0.0005051164214529007	0.00031977869198408044	0.00036440610573917784
sp|P43577|GNA1_YEAST	0.0007235959697294504	0.0005203831681693251	0.00040018849449500576	0.000718196305352561	0.000382970245568827	0.0006921760138941473
sp|Q12166|LEU9_YEAST	0.00021034014704816967	0.0002298611427607445	0.00020686474324305552	0.00020877053327672984	0.0002329430601730428	0.00023675842521211565
sp|P14907|NSP1_YEAST	0.0005269085138762347	0.000710478084141101	0.0007523751901900358	0.00066219638098844	0.0005831155563556123	0.000828844871222099
sp|P25375|PRTD_YEAST	0.00041640146287818446	0.0004869248214576738	0.0005156389244509186	0.0004484703069111456	0.0005636798092112859	0.0004322222031416006
