sp|P38878|LNP_YEAST	0.03035530854230095
sp|P10081|IF4A_YEAST	0.9801737394051429
sp|P19956|RM44_YEAST	0.0771050560367692
sp|Q04502|YMI9_YEAST	0.08263673387405435
sp|Q12283|FABD_YEAST	0.1473647220774028
sp|P32478|HS150_YEAST	0.11304219326752252
sp|P31688|TPS2_YEAST	0.26276223728485415
sp|P34237|CASP_YEAST	0.19687495821794454
sp|P38791|DHYS_YEAST	0.7433288221999881
sp|P14242|PMS1_YEAST	0.010473403192572395
sp|P38779|CIC1_YEAST	0.2613637220374434
sp|P53064|RTF1_YEAST	0.022718466017321415
sp|Q02725|VTC3_YEAST	0.31505141004875403
sp|P21182|DCAM_YEAST	0.08263673387405435
sp|Q12522|IF6_YEAST	0.24960914129198697
sp|P38887|YH02_YEAST	0.019537868532730318
sp|P40152|YNV7_YEAST	0.08902296226373019
sp|P53195|COG7_YEAST	0.1242100350620865
sp|P40165|NNRE_YEAST	0.19792981071052118
sp|P15565|TRM1_YEAST	0.10811794323602597
sp|Q04767|TVP18_YEAST	0.11588399250774839
sp|P06101|CDC37_YEAST	0.24029553383301838
sp|P32578|SIP1_YEAST	0.013883426634246465
sp|P23638|PSA3_YEAST	0.4977474763452012
sp|Q03048|COFI_YEAST	0.36500780654601406
sp|P26755|RFA3_YEAST	0.20226443461741295
sp|Q06325|YPS7_YEAST	0.03296238483709324
sp|P15646|FBRL_YEAST	0.32957040698872375
sp|Q92317|NCB2_YEAST	0.26638017346740317
sp|Q03714|USA1_YEAST	0.015365765725873892
sp|Q12198|METW_YEAST	0.03418572807604958
sp|P32832|RSC7_YEAST	0.3010252169108314
sp|P32568|SNQ2_YEAST	0.08476506202268363
sp|P38068|GLRX7_YEAST	0.307010479609368
sp|P38234|RFS1_YEAST	0.11887221158742212
sp|P40038|PCL6_YEAST	0.05310557073618871
sp|Q03161|YMY9_YEAST	0.7269832906594351
sp|P32191|GPDM_YEAST	0.06850603249870635
sp|Q02932|KA120_YEAST	0.04993888702272953
sp|Q3E833|PCC1_YEAST	0.35031403786987303
sp|P46971|PMT4_YEAST	0.12883789168468907
